run_id,dataset_id,mode,task_type,target_column,model_name,model_category,parameters,selected_features,preprocessing,metrics,instruction,status,error_details,train_time,inference_time,extra_metadata
b204ee05-9af7-478b-a5a3-935e08bec56f,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,AgglomerativeClustering,unsupervised,"{'compute_distances': False, 'compute_full_tree': 'auto', 'connectivity': None, 'distance_threshold': None, 'linkage': 'ward', 'memory': None, 'metric': 'euclidean', 'n_clusters': 2}","['phone_usage_before_sleep_minutes', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.334110947263, 'davies_bouldin_score': 1.1302849162790063, 'calinski_harabasz_score': 100.09618797278034, 'cluster_count': 2}","For an unsupervised dataset with normalized features, AgglomerativeClustering achieved silhouette score 0.33.",success,,0.001782,0.004403,{'feature_set_size': 2}
9e150220-9152-4503-a1dc-9c09a9cc0554,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,GaussianMixture,unsupervised,"{'covariance_type': 'full', 'init_params': 'kmeans', 'max_iter': 100, 'means_init': None, 'n_components': 2, 'n_init': 1, 'precisions_init': None, 'random_state': 42, 'reg_covar': 1e-06, 'tol': 0.001, 'verbose': 0, 'verbose_interval': 10, 'warm_start': False, 'weights_init': None}","['phone_usage_before_sleep_minutes', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.330957754338504, 'davies_bouldin_score': 1.2123066218191512, 'calinski_harabasz_score': 106.08975522713119, 'cluster_count': 2}","For an unsupervised dataset with normalized features, GaussianMixture achieved silhouette score 0.33.",success,,0.004899,0.006775,{'feature_set_size': 2}
dfbe682b-dc40-49cc-8d50-5dafe770f7b5,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,Birch,unsupervised,"{'branching_factor': 50, 'compute_labels': True, 'copy': 'deprecated', 'n_clusters': 2, 'threshold': 0.5}","['phone_usage_before_sleep_minutes', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.3648132510430643, 'davies_bouldin_score': 1.1497954929868826, 'calinski_harabasz_score': 121.83432831165929, 'cluster_count': 2}","For an unsupervised dataset with normalized features, Birch achieved silhouette score 0.36.",success,,0.006508,0.004863,{'feature_set_size': 2}
a6e4852f-f5d8-439f-a451-2c8b1220de3f,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,OPTICS,unsupervised,"{'algorithm': 'auto', 'cluster_method': 'xi', 'eps': None, 'leaf_size': 30, 'max_eps': inf, 'memory': None, 'metric': 'minkowski', 'metric_params': None, 'min_cluster_size': None, 'min_samples': 5, 'n_jobs': None, 'p': 2, 'predecessor_correction': True, 'xi': 0.05}","['phone_usage_before_sleep_minutes', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.32204320491284505, 'davies_bouldin_score': 1.3052244945796796, 'calinski_harabasz_score': 34.70772347770625, 'cluster_count': 18}","For an unsupervised dataset with normalized features, OPTICS achieved silhouette score 0.32.",success,,0.129994,0.007863,{'feature_set_size': 2}
9fee9a06-614b-46ad-9de8-932b42829c02,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,MeanShift,unsupervised,"{'bandwidth': None, 'bin_seeding': False, 'cluster_all': True, 'max_iter': 300, 'min_bin_freq': 1, 'n_jobs': None, 'seeds': None}","['phone_usage_before_sleep_minutes', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.42680506018654135, 'davies_bouldin_score': 0.7710784749602356, 'calinski_harabasz_score': 173.9777849230023, 'cluster_count': 3}","For an unsupervised dataset with normalized features, MeanShift achieved silhouette score 0.43.",success,,0.387198,0.003109,{'feature_set_size': 2}
6ac39ed4-3a7b-43a9-b34c-298487818f0a,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,SpectralClustering,unsupervised,"{'affinity': 'rbf', 'assign_labels': 'kmeans', 'coef0': 1, 'degree': 3, 'eigen_solver': None, 'eigen_tol': 'auto', 'gamma': 1.0, 'kernel_params': None, 'n_clusters': 2, 'n_components': None, 'n_init': 10, 'n_jobs': None, 'n_neighbors': 10, 'random_state': 42, 'verbose': False}","['phone_usage_before_sleep_minutes', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.37733523885780446, 'davies_bouldin_score': 1.1466704061876631, 'calinski_harabasz_score': 121.64276291595972, 'cluster_count': 2}","For an unsupervised dataset with normalized features, SpectralClustering achieved silhouette score 0.38.",success,,0.006882,0.002906,{'feature_set_size': 2}
065c4d31-15c4-475a-8971-17eacbb37e27,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,IsolationForest,unsupervised,"{'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'n_jobs': None, 'random_state': 42, 'verbose': 0, 'warm_start': False}","['phone_usage_before_sleep_minutes', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.11207769138444788, 'davies_bouldin_score': 2.458446516742691, 'calinski_harabasz_score': 20.68812638988775, 'cluster_count': 2}","For an unsupervised dataset with normalized features, IsolationForest achieved silhouette score 0.11.",success,,0.0819,0.007906,{'feature_set_size': 2}
cffd4813-d035-4605-b61e-ff82127f4f27,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,PCA,unsupervised,"{'copy': True, 'iterated_power': 'auto', 'n_components': 2, 'n_oversamples': 10, 'power_iteration_normalizer': 'auto', 'random_state': None, 'svd_solver': 'auto', 'tol': 0.0, 'whiten': False}","['phone_usage_before_sleep_minutes', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'explained_variance_ratio': [0.5252235522222775, 0.47477644777772254], 'explained_variance': 1.0}","For an unsupervised dataset, PCA produced valid structure and evaluated clustering metrics with features phone_usage_before_sleep_minutes, caffeine_intake_cups.",success,,0.000609,0.000384,{'feature_set_size': 2}
48ab133b-1aa6-4769-bbf3-dece16a7c22c,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,KMeans,unsupervised,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 'auto', 'random_state': 42, 'tol': 0.0001, 'verbose': 0}","['phone_usage_before_sleep_minutes', 'physical_activity_minutes']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.3544590370709909, 'davies_bouldin_score': 1.1460028750832734, 'calinski_harabasz_score': 120.36339319632371, 'cluster_count': 2}","For an unsupervised dataset with normalized features, KMeans achieved silhouette score 0.35.",success,,0.002023,0.002862,{'feature_set_size': 2}
4d88cb34-32ab-4f4f-a28e-ab85107b8a31,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,DBSCAN,unsupervised,"{'algorithm': 'auto', 'eps': 0.5, 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'min_samples': 5, 'n_jobs': None, 'p': None}","['phone_usage_before_sleep_minutes', 'physical_activity_minutes']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.04474610053954327, 'davies_bouldin_score': 0.6664876000193811, 'calinski_harabasz_score': 8.77463877569736, 'cluster_count': 3}","For an unsupervised dataset with normalized features, DBSCAN achieved silhouette score 0.04.",success,,0.001192,0.003156,{'feature_set_size': 2}
3de8fa93-e8c2-48cb-8fbd-e1deb0d0d37e,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,AgglomerativeClustering,unsupervised,"{'compute_distances': False, 'compute_full_tree': 'auto', 'connectivity': None, 'distance_threshold': None, 'linkage': 'ward', 'memory': None, 'metric': 'euclidean', 'n_clusters': 2}","['phone_usage_before_sleep_minutes', 'physical_activity_minutes']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.3531201321779699, 'davies_bouldin_score': 1.139622930385499, 'calinski_harabasz_score': 120.14228745835666, 'cluster_count': 2}","For an unsupervised dataset with normalized features, AgglomerativeClustering achieved silhouette score 0.35.",success,,0.001259,0.002709,{'feature_set_size': 2}
69a1a574-91ec-49e7-8fb7-e484eeb9fbcd,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,GaussianMixture,unsupervised,"{'covariance_type': 'full', 'init_params': 'kmeans', 'max_iter': 100, 'means_init': None, 'n_components': 2, 'n_init': 1, 'precisions_init': None, 'random_state': 42, 'reg_covar': 1e-06, 'tol': 0.001, 'verbose': 0, 'verbose_interval': 10, 'warm_start': False, 'weights_init': None}","['phone_usage_before_sleep_minutes', 'physical_activity_minutes']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.3650254272352056, 'davies_bouldin_score': 1.128514379395517, 'calinski_harabasz_score': 125.69336541349986, 'cluster_count': 2}","For an unsupervised dataset with normalized features, GaussianMixture achieved silhouette score 0.37.",success,,0.004281,0.00312,{'feature_set_size': 2}
bd474f61-8af5-48e3-825e-512e83b34629,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,Birch,unsupervised,"{'branching_factor': 50, 'compute_labels': True, 'copy': 'deprecated', 'n_clusters': 2, 'threshold': 0.5}","['phone_usage_before_sleep_minutes', 'physical_activity_minutes']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.32733412086568037, 'davies_bouldin_score': 1.253998533424401, 'calinski_harabasz_score': 103.7050395835099, 'cluster_count': 2}","For an unsupervised dataset with normalized features, Birch achieved silhouette score 0.33.",success,,0.002103,0.002746,{'feature_set_size': 2}
cd836dde-442b-4ff1-a285-b629cf1ac365,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,OPTICS,unsupervised,"{'algorithm': 'auto', 'cluster_method': 'xi', 'eps': None, 'leaf_size': 30, 'max_eps': inf, 'memory': None, 'metric': 'minkowski', 'metric_params': None, 'min_cluster_size': None, 'min_samples': 5, 'n_jobs': None, 'p': 2, 'predecessor_correction': True, 'xi': 0.05}","['phone_usage_before_sleep_minutes', 'physical_activity_minutes']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.09297379151110717, 'davies_bouldin_score': 1.8706914281086022, 'calinski_harabasz_score': 18.00628294138093, 'cluster_count': 15}","For an unsupervised dataset with normalized features, OPTICS achieved silhouette score 0.09.",success,,0.077914,0.004969,{'feature_set_size': 2}
2fcb9b11-8281-464b-a5cc-962ef3c507e5,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,MeanShift,unsupervised,"{'bandwidth': None, 'bin_seeding': False, 'cluster_all': True, 'max_iter': 300, 'min_bin_freq': 1, 'n_jobs': None, 'seeds': None}","['phone_usage_before_sleep_minutes', 'physical_activity_minutes']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}",{},"For an unsupervised dataset, MeanShift produced valid structure and evaluated clustering metrics with features phone_usage_before_sleep_minutes, physical_activity_minutes.",success,,0.480895,1.6e-05,{'feature_set_size': 2}
c0c37406-b61c-4433-bf7e-f3d222581d12,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,SpectralClustering,unsupervised,"{'affinity': 'rbf', 'assign_labels': 'kmeans', 'coef0': 1, 'degree': 3, 'eigen_solver': None, 'eigen_tol': 'auto', 'gamma': 1.0, 'kernel_params': None, 'n_clusters': 2, 'n_components': None, 'n_init': 10, 'n_jobs': None, 'n_neighbors': 10, 'random_state': 42, 'verbose': False}","['phone_usage_before_sleep_minutes', 'physical_activity_minutes']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.3568607067325568, 'davies_bouldin_score': 1.1376775865782809, 'calinski_harabasz_score': 121.98512254298004, 'cluster_count': 2}","For an unsupervised dataset with normalized features, SpectralClustering achieved silhouette score 0.36.",success,,0.007423,0.002836,{'feature_set_size': 2}
c159c3a2-3e92-41fe-a94c-54c28862eafb,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,IsolationForest,unsupervised,"{'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'n_jobs': None, 'random_state': 42, 'verbose': 0, 'warm_start': False}","['phone_usage_before_sleep_minutes', 'physical_activity_minutes']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.11387710617669754, 'davies_bouldin_score': 14.76676762672554, 'calinski_harabasz_score': 0.824508649141921, 'cluster_count': 2}","For an unsupervised dataset with normalized features, IsolationForest achieved silhouette score 0.11.",success,,0.081512,0.007883,{'feature_set_size': 2}
30938d76-5cde-4aa8-8618-4bb51df7219b,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,PCA,unsupervised,"{'copy': True, 'iterated_power': 'auto', 'n_components': 2, 'n_oversamples': 10, 'power_iteration_normalizer': 'auto', 'random_state': None, 'svd_solver': 'auto', 'tol': 0.0, 'whiten': False}","['phone_usage_before_sleep_minutes', 'physical_activity_minutes']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'explained_variance_ratio': [0.537666715972181, 0.462333284027819], 'explained_variance': 1.0}","For an unsupervised dataset, PCA produced valid structure and evaluated clustering metrics with features phone_usage_before_sleep_minutes, physical_activity_minutes.",success,,0.000612,0.000381,{'feature_set_size': 2}
2d99e248-ef85-4618-97a3-60b0799ae562,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,KMeans,unsupervised,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 'auto', 'random_state': 42, 'tol': 0.0001, 'verbose': 0}","['phone_usage_before_sleep_minutes', 'notifications_received_per_day']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.36839757770577863, 'davies_bouldin_score': 1.0704737600828202, 'calinski_harabasz_score': 135.05470384014617, 'cluster_count': 2}","For an unsupervised dataset with normalized features, KMeans achieved silhouette score 0.37.",success,,0.001772,0.002768,{'feature_set_size': 2}
4f4dad16-abd1-4c77-84eb-ad5d478cd9a7,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,DBSCAN,unsupervised,"{'algorithm': 'auto', 'eps': 0.5, 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'min_samples': 5, 'n_jobs': None, 'p': None}","['phone_usage_before_sleep_minutes', 'notifications_received_per_day']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.20324780579219795, 'davies_bouldin_score': 0.593733988832097, 'calinski_harabasz_score': 2.3914295253417515, 'cluster_count': 2}","For an unsupervised dataset with normalized features, DBSCAN achieved silhouette score 0.20.",success,,0.001213,0.002699,{'feature_set_size': 2}
3c450d96-659e-485e-a795-51ac9a17dbcb,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,AgglomerativeClustering,unsupervised,"{'compute_distances': False, 'compute_full_tree': 'auto', 'connectivity': None, 'distance_threshold': None, 'linkage': 'ward', 'memory': None, 'metric': 'euclidean', 'n_clusters': 2}","['phone_usage_before_sleep_minutes', 'notifications_received_per_day']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.3265270752597665, 'davies_bouldin_score': 1.1991527994593572, 'calinski_harabasz_score': 109.50977744209852, 'cluster_count': 2}","For an unsupervised dataset with normalized features, AgglomerativeClustering achieved silhouette score 0.33.",success,,0.001267,0.003026,{'feature_set_size': 2}
7cf29ecd-9d24-4dd5-80c3-e03ee0d14800,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,GaussianMixture,unsupervised,"{'covariance_type': 'full', 'init_params': 'kmeans', 'max_iter': 100, 'means_init': None, 'n_components': 2, 'n_init': 1, 'precisions_init': None, 'random_state': 42, 'reg_covar': 1e-06, 'tol': 0.001, 'verbose': 0, 'verbose_interval': 10, 'warm_start': False, 'weights_init': None}","['phone_usage_before_sleep_minutes', 'notifications_received_per_day']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.35887142765719776, 'davies_bouldin_score': 1.1088184249472994, 'calinski_harabasz_score': 128.2115272143702, 'cluster_count': 2}","For an unsupervised dataset with normalized features, GaussianMixture achieved silhouette score 0.36.",success,,0.002878,0.00351,{'feature_set_size': 2}
920e8bda-592e-4b9a-8a19-737b9d0cbb0b,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,Birch,unsupervised,"{'branching_factor': 50, 'compute_labels': True, 'copy': 'deprecated', 'n_clusters': 2, 'threshold': 0.5}","['phone_usage_before_sleep_minutes', 'notifications_received_per_day']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.3226731667409653, 'davies_bouldin_score': 1.2143007096288827, 'calinski_harabasz_score': 114.56083255753586, 'cluster_count': 2}","For an unsupervised dataset with normalized features, Birch achieved silhouette score 0.32.",success,,0.002475,0.003058,{'feature_set_size': 2}
169509d7-c8ab-4f96-a70f-8fcadfe7dc79,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,OPTICS,unsupervised,"{'algorithm': 'auto', 'cluster_method': 'xi', 'eps': None, 'leaf_size': 30, 'max_eps': inf, 'memory': None, 'metric': 'minkowski', 'metric_params': None, 'min_cluster_size': None, 'min_samples': 5, 'n_jobs': None, 'p': 2, 'predecessor_correction': True, 'xi': 0.05}","['phone_usage_before_sleep_minutes', 'notifications_received_per_day']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': -0.03495439199801985, 'davies_bouldin_score': 4.254223471690173, 'calinski_harabasz_score': 16.733961455005726, 'cluster_count': 15}","For an unsupervised dataset with normalized features, OPTICS achieved silhouette score -0.03.",success,,0.100159,0.006782,{'feature_set_size': 2}
c353e4c4-a257-4f56-a67f-3992dfdfc248,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,MeanShift,unsupervised,"{'bandwidth': None, 'bin_seeding': False, 'cluster_all': True, 'max_iter': 300, 'min_bin_freq': 1, 'n_jobs': None, 'seeds': None}","['phone_usage_before_sleep_minutes', 'notifications_received_per_day']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}",{},"For an unsupervised dataset, MeanShift produced valid structure and evaluated clustering metrics with features phone_usage_before_sleep_minutes, notifications_received_per_day.",success,,0.440211,2.4e-05,{'feature_set_size': 2}
8f456338-cc88-4e4f-bf95-aef3f4d6bc89,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,SpectralClustering,unsupervised,"{'affinity': 'rbf', 'assign_labels': 'kmeans', 'coef0': 1, 'degree': 3, 'eigen_solver': None, 'eigen_tol': 'auto', 'gamma': 1.0, 'kernel_params': None, 'n_clusters': 2, 'n_components': None, 'n_init': 10, 'n_jobs': None, 'n_neighbors': 10, 'random_state': 42, 'verbose': False}","['phone_usage_before_sleep_minutes', 'notifications_received_per_day']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.36345267693425337, 'davies_bouldin_score': 0.9983903795928636, 'calinski_harabasz_score': 126.88429612480746, 'cluster_count': 2}","For an unsupervised dataset with normalized features, SpectralClustering achieved silhouette score 0.36.",success,,0.0078,0.003033,{'feature_set_size': 2}
28fd3f28-d4aa-4010-8ea2-2909ffcf9e60,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,IsolationForest,unsupervised,"{'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'n_jobs': None, 'random_state': 42, 'verbose': 0, 'warm_start': False}","['phone_usage_before_sleep_minutes', 'notifications_received_per_day']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.12363348358358973, 'davies_bouldin_score': 27.66167553969592, 'calinski_harabasz_score': 0.2358238485097942, 'cluster_count': 2}","For an unsupervised dataset with normalized features, IsolationForest achieved silhouette score 0.12.",success,,0.081823,0.007798,{'feature_set_size': 2}
da925c2d-bf79-4efe-ad57-87e72447f7a5,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,PCA,unsupervised,"{'copy': True, 'iterated_power': 'auto', 'n_components': 2, 'n_oversamples': 10, 'power_iteration_normalizer': 'auto', 'random_state': None, 'svd_solver': 'auto', 'tol': 0.0, 'whiten': False}","['phone_usage_before_sleep_minutes', 'notifications_received_per_day']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'explained_variance_ratio': [0.5965447111058011, 0.4034552888941988], 'explained_variance': 0.9999999999999999}","For an unsupervised dataset, PCA produced valid structure and evaluated clustering metrics with features phone_usage_before_sleep_minutes, notifications_received_per_day.",success,,0.000585,0.000366,{'feature_set_size': 2}
8fe3ccf7-c0e1-4df5-8266-85d15591347a,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,KMeans,unsupervised,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 'auto', 'random_state': 42, 'tol': 0.0001, 'verbose': 0}","['phone_usage_before_sleep_minutes', 'mental_fatigue_score']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.3531982269522692, 'davies_bouldin_score': 1.1838514460966576, 'calinski_harabasz_score': 120.60368818560731, 'cluster_count': 2}","For an unsupervised dataset with normalized features, KMeans achieved silhouette score 0.35.",success,,0.001825,0.002863,{'feature_set_size': 2}
9a9580c2-cff6-4511-8341-3477eda9c3af,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,DBSCAN,unsupervised,"{'algorithm': 'auto', 'eps': 0.5, 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'min_samples': 5, 'n_jobs': None, 'p': None}","['phone_usage_before_sleep_minutes', 'mental_fatigue_score']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.21330668996674784, 'davies_bouldin_score': 0.7319008275659359, 'calinski_harabasz_score': 9.268651472430042, 'cluster_count': 2}","For an unsupervised dataset with normalized features, DBSCAN achieved silhouette score 0.21.",success,,0.001209,0.003211,{'feature_set_size': 2}
bb7fc91d-b019-4d3d-858b-bda4c2b598f6,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,AgglomerativeClustering,unsupervised,"{'compute_distances': False, 'compute_full_tree': 'auto', 'connectivity': None, 'distance_threshold': None, 'linkage': 'ward', 'memory': None, 'metric': 'euclidean', 'n_clusters': 2}","['phone_usage_before_sleep_minutes', 'mental_fatigue_score']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.3518558078301144, 'davies_bouldin_score': 1.1879914639232034, 'calinski_harabasz_score': 112.79136357370764, 'cluster_count': 2}","For an unsupervised dataset with normalized features, AgglomerativeClustering achieved silhouette score 0.35.",success,,0.001128,0.002653,{'feature_set_size': 2}
b4781e0b-af49-41a7-8d92-019ae5c21916,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,GaussianMixture,unsupervised,"{'covariance_type': 'full', 'init_params': 'kmeans', 'max_iter': 100, 'means_init': None, 'n_components': 2, 'n_init': 1, 'precisions_init': None, 'random_state': 42, 'reg_covar': 1e-06, 'tol': 0.001, 'verbose': 0, 'verbose_interval': 10, 'warm_start': False, 'weights_init': None}","['phone_usage_before_sleep_minutes', 'mental_fatigue_score']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.34200462785738034, 'davies_bouldin_score': 1.2295517207294793, 'calinski_harabasz_score': 109.08671235471844, 'cluster_count': 2}","For an unsupervised dataset with normalized features, GaussianMixture achieved silhouette score 0.34.",success,,0.00447,0.003275,{'feature_set_size': 2}
b244ac9d-5765-45cd-bd3c-cc599f6efb6f,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,Birch,unsupervised,"{'branching_factor': 50, 'compute_labels': True, 'copy': 'deprecated', 'n_clusters': 2, 'threshold': 0.5}","['phone_usage_before_sleep_minutes', 'mental_fatigue_score']","{'feature_types': {'numeric': ['phone_usage_before_sleep_minutes', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.33374456742576075, 'davies_bouldin_score': 1.2636007776721707, 'calinski_harabasz_score': 108.66545097513591, 'cluster_count': 2}","For an unsupervised dataset with normalized features, Birch achieved silhouette score 0.33.",success,,0.00215,0.002858,{'feature_set_size': 2}
